DATA,DESPESA,competencia
2007-08-31,0.0,01-2021
2007-09-30,0.0,01-2021
2007-10-31,155.6,01-2021
2007-11-30,0.0,01-2021
2007-12-31,32.63,01-2021
2008-01-31,0.0,01-2021
2008-02-29,0.0,01-2021
2008-03-31,40.0,01-2021
2008-04-30,0.0,01-2021
2008-05-31,0.0,01-2021
2008-06-30,0.0,01-2021
2008-07-31,0.0,01-2021
2008-08-31,0.0,01-2021
2008-09-30,0.0,01-2021
2008-10-31,84.0,01-2021
2008-11-30,42.0,01-2021
2008-12-31,875.0,01-2021
2009-01-31,293.41999999999996,01-2021
2009-02-28,0.0,01-2021
2009-03-31,0.0,01-2021
2009-04-30,42.0,01-2021
2009-05-31,0.0,01-2021
2009-06-30,0.0,01-2021
2009-07-31,0.0,01-2021
2009-08-31,900.0,01-2021
2009-09-30,0.0,01-2021
2009-10-31,646.68,01-2021
2009-11-30,351.1,01-2021
2009-12-31,0.0,01-2021
2010-01-31,3007.06,01-2021
2010-02-28,0.0,01-2021
2010-03-31,0.0,01-2021
2010-04-30,1027.72,01-2021
2010-05-31,0.0,01-2021
2010-06-30,32.25,01-2021
2010-07-31,0.0,01-2021
2010-08-31,0.0,01-2021
2010-09-30,174.03,01-2021
2010-10-31,236.87,01-2021
2010-11-30,80.1,01-2021
2010-12-31,119.68,01-2021
2011-01-31,0.0,01-2021
2011-02-28,4091.58,01-2021
2011-03-31,0.0,01-2021
2011-04-30,247.79999999999998,01-2021
2011-05-31,40.94,01-2021
2011-06-30,56.96,01-2021
2011-07-31,0.0,01-2021
2011-08-31,2701.76,01-2021
2011-09-30,19.15,01-2021
2011-10-31,44.5,01-2021
2011-11-30,65.95,01-2021
2011-12-31,571.4300000000001,01-2021
2012-01-31,789.3199999999999,01-2021
2012-02-29,0.0,01-2021
2012-03-31,173.8,01-2021
2012-04-30,403.9,01-2021
2012-05-31,195.47,01-2021
2012-06-30,767.97,01-2021
2012-07-31,172.0,01-2021
2012-08-31,442.2,01-2021
2012-09-30,1475.9,01-2021
2012-10-31,208.45,01-2021
2012-11-30,763.3,01-2021
2012-12-31,617.48,01-2021
2013-01-31,321.98,01-2021
2013-02-28,266.25,01-2021
2013-03-31,334.06,01-2021
2013-04-30,3312.8299999999995,01-2021
2013-05-31,618.26,01-2021
2013-06-30,75.55,01-2021
2013-07-31,941.51,01-2021
2013-08-31,143.57,01-2021
2013-09-30,402.0,01-2021
2013-10-31,426.86,01-2021
2013-11-30,323.75,01-2021
2013-12-31,393.28,01-2021
2014-01-31,334.96,01-2021
2014-02-28,519.13,01-2021
2014-03-31,622.11,01-2021
2014-04-30,6353.959999999999,01-2021
2014-05-31,191.55,01-2021
2014-06-30,587.65,01-2021
2014-07-31,146.0,01-2021
2014-08-31,268.0,01-2021
2014-09-30,146.0,01-2021
2014-10-31,0.0,01-2021
2014-11-30,633.0,01-2021
2014-12-31,918.92,01-2021
2015-01-31,0.0,01-2021
2015-02-28,1692.26,01-2021
2015-03-31,0.0,01-2021
2015-04-30,640.88,01-2021
2015-05-31,2814.56,01-2021
2015-06-30,0.0,01-2021
2015-07-31,0.0,01-2021
2015-08-31,2893.7599999999998,01-2021
2015-09-30,68.28,01-2021
2015-10-31,0.0,01-2021
2015-11-30,894.35,01-2021
2015-12-31,1353.46,01-2021
2016-01-31,1296.68,01-2021
2016-02-29,1754.7,01-2021
2016-03-31,137.39,01-2021
2016-04-30,0.0,01-2021
2016-05-31,562.1800000000001,01-2021
2016-06-30,911.56,01-2021
2016-07-31,303.14,01-2021
2016-08-31,3876.27,01-2021
2016-09-30,1442.6399999999999,01-2021
2016-10-31,708.3900000000001,01-2021
2016-11-30,692.7,01-2021
2016-12-31,1218.72,01-2021
2017-01-31,766.12,01-2021
2017-02-28,270.6,01-2021
2017-03-31,329.67,01-2021
2017-04-30,318.22,01-2021
2017-05-31,0.0,01-2021
2017-06-30,211.64,01-2021
2017-07-31,440.0,01-2021
2017-08-31,77.63,01-2021
2017-09-30,641.3599999999999,01-2021
2017-10-31,797.36,01-2021
2017-11-30,283.0,01-2021
2017-12-31,368.33,01-2021
2018-01-31,334.48,01-2021
2018-02-28,0.0,01-2021
2018-03-31,1726.16,01-2021
2018-04-30,1197.01,01-2021
2018-05-31,1155.03,01-2021
2018-06-30,285.0,01-2021
2018-07-31,791.41,01-2021
2018-08-31,423.1,01-2021
2018-09-30,1298.37,01-2021
2018-10-31,1178.6,01-2021
2018-11-30,12448.26,01-2021
2018-12-31,605.53,01-2021
2019-01-31,0.0,01-2021
2019-02-28,1539.1399999999999,01-2021
2019-03-31,1522.15,01-2021
2019-04-30,1017.75,01-2021
2019-05-31,182.01,01-2021
2019-06-30,362.72,01-2021
2019-07-31,5763.82,01-2021
2019-08-31,831.99,01-2021
2019-09-30,767.73,01-2021
2019-10-31,0.0,01-2021
2019-11-30,305.09000000000003,01-2021
2019-12-31,4725.94,01-2021
2020-01-31,4126.91,01-2021
2020-02-29,11214.509999999998,01-2021
2020-03-31,2978.07,01-2021
2020-04-30,2194.13,01-2021
2020-05-31,30736.61,01-2021
2020-06-30,1986.6799999999998,01-2021
2020-07-31,3812.83,01-2021
2020-08-31,9984.39,01-2021
2020-09-30,9807.800000000001,01-2021
2020-10-31,13309.65,01-2021
2020-11-30,47403.29,01-2021
2020-12-31,195335.94,01-2021
2021-01-31,3420125.65,01-2021
2006-11-30,113.4,01-2022
2006-12-31,3074.0899999999997,01-2022
2007-01-31,1747.37,01-2022
2007-02-28,0.0,01-2022
2007-03-31,2346.06,01-2022
2007-04-30,415.8,01-2022
2007-05-31,594.48,01-2022
2007-06-30,389.79,01-2022
2007-07-31,422.08,01-2022
2007-08-31,0.0,01-2022
2007-09-30,0.0,01-2022
2007-10-31,155.6,01-2022
2007-11-30,0.0,01-2022
2007-12-31,32.63,01-2022
2008-01-31,0.0,01-2022
2008-02-29,0.0,01-2022
2008-03-31,40.0,01-2022
2008-04-30,0.0,01-2022
2008-05-31,0.0,01-2022
2008-06-30,0.0,01-2022
2008-07-31,0.0,01-2022
2008-08-31,0.0,01-2022
2008-09-30,0.0,01-2022
2008-10-31,84.0,01-2022
2008-11-30,42.0,01-2022
2008-12-31,875.0,01-2022
2009-01-31,293.41999999999996,01-2022
2009-02-28,0.0,01-2022
2009-03-31,0.0,01-2022
2009-04-30,42.0,01-2022
2009-05-31,0.0,01-2022
2009-06-30,0.0,01-2022
2009-07-31,0.0,01-2022
2009-08-31,900.0,01-2022
2009-09-30,0.0,01-2022
2009-10-31,646.68,01-2022
2009-11-30,351.1,01-2022
2009-12-31,0.0,01-2022
2010-01-31,3007.06,01-2022
2010-02-28,0.0,01-2022
2010-03-31,0.0,01-2022
2010-04-30,1027.72,01-2022
2010-05-31,0.0,01-2022
2010-06-30,32.25,01-2022
2010-07-31,0.0,01-2022
2010-08-31,0.0,01-2022
2010-09-30,174.03,01-2022
2010-10-31,236.87,01-2022
2010-11-30,80.1,01-2022
2010-12-31,119.68,01-2022
2011-01-31,0.0,01-2022
2011-02-28,4091.58,01-2022
2011-03-31,0.0,01-2022
2011-04-30,247.79999999999998,01-2022
2011-05-31,40.94,01-2022
2011-06-30,56.96,01-2022
2011-07-31,0.0,01-2022
2011-08-31,2701.76,01-2022
2011-09-30,19.15,01-2022
2011-10-31,44.5,01-2022
2011-11-30,65.95,01-2022
2011-12-31,571.4300000000001,01-2022
2012-01-31,789.3199999999999,01-2022
2012-02-29,0.0,01-2022
2012-03-31,173.8,01-2022
2012-04-30,403.9,01-2022
2012-05-31,195.47,01-2022
2012-06-30,767.97,01-2022
2012-07-31,172.0,01-2022
2012-08-31,442.2,01-2022
2012-09-30,1475.9,01-2022
2012-10-31,208.45,01-2022
2012-11-30,763.3,01-2022
2012-12-31,617.48,01-2022
2013-01-31,321.98,01-2022
2013-02-28,266.25,01-2022
2013-03-31,334.06,01-2022
2013-04-30,3312.8299999999995,01-2022
2013-05-31,618.26,01-2022
2013-06-30,75.55,01-2022
2013-07-31,941.51,01-2022
2013-08-31,143.57,01-2022
2013-09-30,402.0,01-2022
2013-10-31,426.86,01-2022
2013-11-30,323.75,01-2022
2013-12-31,393.28,01-2022
2014-01-31,334.96,01-2022
2014-02-28,519.13,01-2022
2014-03-31,622.11,01-2022
2014-04-30,6353.959999999999,01-2022
2014-05-31,191.55,01-2022
2014-06-30,587.65,01-2022
2014-07-31,146.0,01-2022
2014-08-31,268.0,01-2022
2014-09-30,146.0,01-2022
2014-10-31,0.0,01-2022
2014-11-30,633.0,01-2022
2014-12-31,918.92,01-2022
2015-01-31,0.0,01-2022
2015-02-28,1692.26,01-2022
2015-03-31,0.0,01-2022
2015-04-30,640.88,01-2022
2015-05-31,2814.56,01-2022
2015-06-30,0.0,01-2022
2015-07-31,0.0,01-2022
2015-08-31,2893.7599999999998,01-2022
2015-09-30,68.28,01-2022
2015-10-31,0.0,01-2022
2015-11-30,894.35,01-2022
2015-12-31,1353.46,01-2022
2016-01-31,1296.68,01-2022
2016-02-29,1754.7,01-2022
2016-03-31,137.39,01-2022
2016-04-30,0.0,01-2022
2016-05-31,562.1800000000001,01-2022
2016-06-30,664.0,01-2022
2016-07-31,303.14,01-2022
2016-08-31,3781.87,01-2022
2016-09-30,1442.6399999999999,01-2022
2016-10-31,708.3900000000001,01-2022
2016-11-30,692.7,01-2022
2016-12-31,1218.72,01-2022
2017-01-31,766.12,01-2022
2017-02-28,270.6,01-2022
2017-03-31,329.67,01-2022
2017-04-30,318.22,01-2022
2017-05-31,0.0,01-2022
2017-06-30,211.64,01-2022
2017-07-31,440.0,01-2022
2017-08-31,77.63,01-2022
2017-09-30,641.3599999999999,01-2022
2017-10-31,797.36,01-2022
2017-11-30,283.0,01-2022
2017-12-31,0.0,01-2022
2018-01-31,334.48,01-2022
2018-02-28,0.0,01-2022
2018-03-31,1726.16,01-2022
2018-04-30,1197.01,01-2022
2018-05-31,1155.03,01-2022
2018-06-30,285.0,01-2022
2018-07-31,791.41,01-2022
2018-08-31,423.1,01-2022
2018-09-30,1298.37,01-2022
2018-10-31,1178.6,01-2022
2018-11-30,1123.06,01-2022
2018-12-31,605.53,01-2022
2019-01-31,0.0,01-2022
2019-02-28,756.53,01-2022
2019-03-31,1522.15,01-2022
2019-04-30,780.53,01-2022
2019-05-31,100.0,01-2022
2019-06-30,362.72,01-2022
2019-07-31,0.0,01-2022
2019-08-31,416.0,01-2022
2019-09-30,0.0,01-2022
2019-10-31,0.0,01-2022
2019-11-30,305.09000000000003,01-2022
2019-12-31,1296.72,01-2022
2020-01-31,2033.41,01-2022
2020-02-29,6848.57,01-2022
2020-03-31,1348.39,01-2022
2020-04-30,223.29,01-2022
2020-05-31,1762.61,01-2022
2020-06-30,371.6,01-2022
2020-07-31,3014.49,01-2022
2020-08-31,5627.44,01-2022
2020-09-30,1355.0,01-2022
2020-10-31,1426.37,01-2022
2020-11-30,6467.799999999999,01-2022
2020-12-31,5051.53,01-2022
2021-01-31,4269.62,01-2022
2021-02-28,4981.7,01-2022
2021-03-31,1101.32,01-2022
2021-04-30,3845.96,01-2022
2021-05-31,4997.62,01-2022
2021-06-30,5971.14,01-2022
2021-07-31,2729.25,01-2022
2021-08-31,15073.58,01-2022
2021-09-30,53858.06,01-2022
2021-10-31,26327.52,01-2022
2021-11-30,55069.51,01-2022
2021-12-31,163508.04,01-2022
2022-01-31,4338173.96,01-2022
2006-11-30,113.4,03-2021
2006-12-31,3074.0899999999997,03-2021
2007-01-31,1747.37,03-2021
2007-02-28,0.0,03-2021
2007-03-31,2346.06,03-2021
2007-04-30,415.8,03-2021
2007-05-31,594.48,03-2021
2007-06-30,389.79,03-2021
2007-07-31,422.08,03-2021
2007-08-31,0.0,03-2021
2007-09-30,0.0,03-2021
2007-10-31,155.6,03-2021
2007-11-30,0.0,03-2021
2007-12-31,32.63,03-2021
2008-01-31,0.0,03-2021
2008-02-29,0.0,03-2021
2008-03-31,40.0,03-2021
2008-04-30,0.0,03-2021
2008-05-31,0.0,03-2021
2008-06-30,0.0,03-2021
2008-07-31,0.0,03-2021
2008-08-31,0.0,03-2021
2008-09-30,0.0,03-2021
2008-10-31,84.0,03-2021
2008-11-30,42.0,03-2021
2008-12-31,875.0,03-2021
2009-01-31,293.41999999999996,03-2021
2009-02-28,0.0,03-2021
2009-03-31,0.0,03-2021
2009-04-30,42.0,03-2021
2009-05-31,0.0,03-2021
2009-06-30,0.0,03-2021
2009-07-31,0.0,03-2021
2009-08-31,900.0,03-2021
2009-09-30,0.0,03-2021
2009-10-31,646.68,03-2021
2009-11-30,351.1,03-2021
2009-12-31,0.0,03-2021
2010-01-31,3007.06,03-2021
2010-02-28,0.0,03-2021
2010-03-31,0.0,03-2021
2010-04-30,1027.72,03-2021
2010-05-31,0.0,03-2021
2010-06-30,32.25,03-2021
2010-07-31,0.0,03-2021
2010-08-31,0.0,03-2021
2010-09-30,174.03,03-2021
2010-10-31,236.87,03-2021
2010-11-30,80.1,03-2021
2010-12-31,119.68,03-2021
2011-01-31,0.0,03-2021
2011-02-28,4091.58,03-2021
2011-03-31,0.0,03-2021
2011-04-30,247.79999999999998,03-2021
2011-05-31,40.94,03-2021
2011-06-30,56.96,03-2021
2011-07-31,0.0,03-2021
2011-08-31,2701.76,03-2021
2011-09-30,19.15,03-2021
2011-10-31,44.5,03-2021
2011-11-30,65.95,03-2021
2011-12-31,571.4300000000001,03-2021
2012-01-31,789.3199999999999,03-2021
2012-02-29,0.0,03-2021
2012-03-31,173.8,03-2021
2012-04-30,403.9,03-2021
2012-05-31,195.47,03-2021
2012-06-30,767.97,03-2021
2012-07-31,172.0,03-2021
2012-08-31,442.2,03-2021
2012-09-30,1475.9,03-2021
2012-10-31,208.45,03-2021
2012-11-30,763.3,03-2021
2012-12-31,617.48,03-2021
2013-01-31,321.98,03-2021
2013-02-28,266.25,03-2021
2013-03-31,334.06,03-2021
2013-04-30,3312.8299999999995,03-2021
2013-05-31,618.26,03-2021
2013-06-30,75.55,03-2021
2013-07-31,941.51,03-2021
2013-08-31,143.57,03-2021
2013-09-30,402.0,03-2021
2013-10-31,426.86,03-2021
2013-11-30,323.75,03-2021
2013-12-31,393.28,03-2021
2014-01-31,334.96,03-2021
2014-02-28,519.13,03-2021
2014-03-31,622.11,03-2021
2014-04-30,6353.959999999999,03-2021
2014-05-31,191.55,03-2021
2014-06-30,587.65,03-2021
2014-07-31,146.0,03-2021
2014-08-31,268.0,03-2021
2014-09-30,146.0,03-2021
2014-10-31,0.0,03-2021
2014-11-30,633.0,03-2021
2014-12-31,918.92,03-2021
2015-01-31,0.0,03-2021
2015-02-28,1692.26,03-2021
2015-03-31,0.0,03-2021
2015-04-30,640.88,03-2021
2015-05-31,2814.56,03-2021
2015-06-30,0.0,03-2021
2015-07-31,0.0,03-2021
2015-08-31,2893.7599999999998,03-2021
2015-09-30,68.28,03-2021
2015-10-31,0.0,03-2021
2015-11-30,894.35,03-2021
2015-12-31,1353.46,03-2021
2016-01-31,1296.68,03-2021
2016-02-29,1754.7,03-2021
2016-03-31,137.39,03-2021
2016-04-30,0.0,03-2021
2016-05-31,562.1800000000001,03-2021
2016-06-30,911.56,03-2021
2016-07-31,303.14,03-2021
2016-08-31,3876.27,03-2021
2016-09-30,1442.6399999999999,03-2021
2016-10-31,708.3900000000001,03-2021
2016-11-30,692.7,03-2021
2016-12-31,1218.72,03-2021
2017-01-31,766.12,03-2021
2017-02-28,270.6,03-2021
2017-03-31,329.67,03-2021
2017-04-30,318.22,03-2021
2017-05-31,0.0,03-2021
2017-06-30,211.64,03-2021
2017-07-31,440.0,03-2021
2017-08-31,77.63,03-2021
2017-09-30,641.3599999999999,03-2021
2017-10-31,797.36,03-2021
2017-11-30,283.0,03-2021
2017-12-31,368.33,03-2021
2018-01-31,334.48,03-2021
2018-02-28,0.0,03-2021
2018-03-31,1726.16,03-2021
2018-04-30,1197.01,03-2021
2018-05-31,1155.03,03-2021
2018-06-30,285.0,03-2021
2018-07-31,791.41,03-2021
2018-08-31,423.1,03-2021
2018-09-30,1298.37,03-2021
2018-10-31,1178.6,03-2021
2018-11-30,1123.06,03-2021
2018-12-31,605.53,03-2021
2019-01-31,0.0,03-2021
2019-02-28,1539.1399999999999,03-2021
2019-03-31,1522.15,03-2021
2019-04-30,780.53,03-2021
2019-05-31,100.0,03-2021
2019-06-30,362.72,03-2021
2019-07-31,5763.82,03-2021
2019-08-31,416.0,03-2021
2019-09-30,767.73,03-2021
2019-10-31,0.0,03-2021
2019-11-30,305.09000000000003,03-2021
2019-12-31,1296.72,03-2021
2020-01-31,2033.41,03-2021
2020-02-29,6848.57,03-2021
2020-03-31,2600.3900000000003,03-2021
2020-04-30,2113.37,03-2021
2020-05-31,1762.61,03-2021
2020-06-30,1986.6799999999998,03-2021
2020-07-31,3563.49,03-2021
2020-08-31,7416.71,03-2021
2020-09-30,5884.22,03-2021
2020-10-31,9653.8,03-2021
2020-11-30,18968.22,03-2021
2020-12-31,23419.63,03-2021
2021-01-31,47937.38,03-2021
2021-02-28,71650.63,03-2021
2021-03-31,4179345.36,03-2021
2006-11-30,113.4,03-2022
2006-12-31,3074.0899999999997,03-2022
2007-01-31,1747.37,03-2022
2007-02-28,0.0,03-2022
2007-03-31,2346.06,03-2022
2007-04-30,415.8,03-2022
2007-05-31,594.48,03-2022
2007-06-30,389.79,03-2022
2007-07-31,422.08,03-2022
2007-08-31,0.0,03-2022
2007-09-30,0.0,03-2022
2007-10-31,155.6,03-2022
2007-11-30,0.0,03-2022
2007-12-31,32.63,03-2022
2008-01-31,0.0,03-2022
2008-02-29,0.0,03-2022
2008-03-31,40.0,03-2022
2008-04-30,0.0,03-2022
2008-05-31,0.0,03-2022
2008-06-30,0.0,03-2022
2008-07-31,0.0,03-2022
2008-08-31,0.0,03-2022
2008-09-30,0.0,03-2022
2008-10-31,84.0,03-2022
2008-11-30,42.0,03-2022
2008-12-31,875.0,03-2022
2009-01-31,293.41999999999996,03-2022
2009-02-28,0.0,03-2022
2009-03-31,0.0,03-2022
2009-04-30,42.0,03-2022
2009-05-31,0.0,03-2022
2009-06-30,0.0,03-2022
2009-07-31,0.0,03-2022
2009-08-31,900.0,03-2022
2009-09-30,0.0,03-2022
2009-10-31,646.68,03-2022
2009-11-30,351.1,03-2022
2009-12-31,0.0,03-2022
2010-01-31,3007.06,03-2022
2010-02-28,0.0,03-2022
2010-03-31,0.0,03-2022
2010-04-30,1027.72,03-2022
2010-05-31,0.0,03-2022
2010-06-30,32.25,03-2022
2010-07-31,0.0,03-2022
2010-08-31,0.0,03-2022
2010-09-30,174.03,03-2022
2010-10-31,236.87,03-2022
2010-11-30,80.1,03-2022
2010-12-31,119.68,03-2022
2011-01-31,0.0,03-2022
2011-02-28,4091.58,03-2022
2011-03-31,0.0,03-2022
2011-04-30,247.79999999999998,03-2022
2011-05-31,40.94,03-2022
2011-06-30,56.96,03-2022
2011-07-31,0.0,03-2022
2011-08-31,2701.76,03-2022
2011-09-30,19.15,03-2022
2011-10-31,44.5,03-2022
2011-11-30,65.95,03-2022
2011-12-31,571.4300000000001,03-2022
2012-01-31,789.3199999999999,03-2022
2012-02-29,0.0,03-2022
2012-03-31,173.8,03-2022
2012-04-30,403.9,03-2022
2012-05-31,195.47,03-2022
2012-06-30,767.97,03-2022
2012-07-31,172.0,03-2022
2012-08-31,442.2,03-2022
2012-09-30,1475.9,03-2022
2012-10-31,208.45,03-2022
2012-11-30,763.3,03-2022
2012-12-31,617.48,03-2022
2013-01-31,321.98,03-2022
2013-02-28,266.25,03-2022
2013-03-31,334.06,03-2022
2013-04-30,3312.8299999999995,03-2022
2013-05-31,618.26,03-2022
2013-06-30,75.55,03-2022
2013-07-31,941.51,03-2022
2013-08-31,143.57,03-2022
2013-09-30,402.0,03-2022
2013-10-31,426.86,03-2022
2013-11-30,323.75,03-2022
2013-12-31,393.28,03-2022
2014-01-31,334.96,03-2022
2014-02-28,519.13,03-2022
2014-03-31,622.11,03-2022
2014-04-30,6353.959999999999,03-2022
2014-05-31,191.55,03-2022
2014-06-30,587.65,03-2022
2014-07-31,146.0,03-2022
2014-08-31,268.0,03-2022
2014-09-30,146.0,03-2022
2014-10-31,0.0,03-2022
2014-11-30,633.0,03-2022
2014-12-31,918.92,03-2022
2015-01-31,0.0,03-2022
2015-02-28,1692.26,03-2022
2015-03-31,0.0,03-2022
2015-04-30,640.88,03-2022
2015-05-31,2814.56,03-2022
2015-06-30,0.0,03-2022
2015-07-31,0.0,03-2022
2015-08-31,2893.7599999999998,03-2022
2015-09-30,68.28,03-2022
2015-10-31,0.0,03-2022
2015-11-30,894.35,03-2022
2015-12-31,1353.46,03-2022
2016-01-31,1296.68,03-2022
2016-02-29,1754.7,03-2022
2016-03-31,137.39,03-2022
2016-04-30,0.0,03-2022
2016-05-31,562.1800000000001,03-2022
2016-06-30,664.0,03-2022
2016-07-31,303.14,03-2022
2016-08-31,3781.87,03-2022
2016-09-30,1442.6399999999999,03-2022
2016-10-31,708.3900000000001,03-2022
2016-11-30,692.7,03-2022
2016-12-31,1218.72,03-2022
2017-01-31,766.12,03-2022
2017-02-28,270.6,03-2022
2017-03-31,329.67,03-2022
2017-04-30,318.22,03-2022
2017-05-31,0.0,03-2022
2017-06-30,211.64,03-2022
2017-07-31,440.0,03-2022
2017-08-31,77.63,03-2022
2017-09-30,641.3599999999999,03-2022
2017-10-31,797.36,03-2022
2017-11-30,283.0,03-2022
2017-12-31,0.0,03-2022
2018-01-31,334.48,03-2022
2018-02-28,0.0,03-2022
2018-03-31,1726.16,03-2022
2018-04-30,1197.01,03-2022
2018-05-31,1155.03,03-2022
2018-06-30,285.0,03-2022
2018-07-31,791.41,03-2022
2018-08-31,423.1,03-2022
2018-09-30,1298.37,03-2022
2018-10-31,1178.6,03-2022
2018-11-30,1123.06,03-2022
2018-12-31,605.53,03-2022
2019-01-31,0.0,03-2022
2019-02-28,756.53,03-2022
2019-03-31,1522.15,03-2022
2019-04-30,780.53,03-2022
2019-05-31,100.0,03-2022
2019-06-30,362.72,03-2022
2019-07-31,0.0,03-2022
2019-08-31,416.0,03-2022
2019-09-30,0.0,03-2022
2019-10-31,0.0,03-2022
2019-11-30,305.09000000000003,03-2022
2019-12-31,1096.6,03-2022
2020-01-31,2033.41,03-2022
2020-02-29,6848.57,03-2022
2020-03-31,1348.39,03-2022
2020-04-30,223.29,03-2022
2020-05-31,1762.61,03-2022
2020-06-30,371.6,03-2022
2020-07-31,3014.49,03-2022
2020-08-31,5627.44,03-2022
2020-09-30,1355.0,03-2022
2020-10-31,766.31,03-2022
2020-11-30,6467.799999999999,03-2022
2020-12-31,5051.53,03-2022
2021-01-31,4269.62,03-2022
2021-02-28,4981.7,03-2022
2021-03-31,207.8,03-2022
2021-04-30,3845.96,03-2022
2021-05-31,2740.38,03-2022
2021-06-30,3907.05,03-2022
2021-07-31,1776.54,03-2022
2021-08-31,6380.19,03-2022
2021-09-30,7687.39,03-2022
2021-10-31,17408.8,03-2022
2021-11-30,27031.09,03-2022
2021-12-31,32789.99,03-2022
2022-01-31,197088.91,03-2022
2022-02-28,263212.27,03-2022
2022-03-31,4241146.39,03-2022
2006-11-30,113.4,05-2021
2006-12-31,3074.0899999999997,05-2021
2007-01-31,1747.37,05-2021
2007-02-28,0.0,05-2021
2007-03-31,2346.06,05-2021
2007-04-30,415.8,05-2021
2007-05-31,594.48,05-2021
2007-06-30,389.79,05-2021
2007-07-31,422.08,05-2021
2007-08-31,0.0,05-2021
2007-09-30,0.0,05-2021
2007-10-31,155.6,05-2021
2007-11-30,0.0,05-2021
2007-12-31,32.63,05-2021
2008-01-31,0.0,05-2021
2008-02-29,0.0,05-2021
2008-03-31,40.0,05-2021
2008-04-30,0.0,05-2021
2008-05-31,0.0,05-2021
2008-06-30,0.0,05-2021
2008-07-31,0.0,05-2021
2008-08-31,0.0,05-2021
2008-09-30,0.0,05-2021
2008-10-31,84.0,05-2021
2008-11-30,42.0,05-2021
2008-12-31,875.0,05-2021
2009-01-31,293.41999999999996,05-2021
2009-02-28,0.0,05-2021
2009-03-31,0.0,05-2021
2009-04-30,42.0,05-2021
2009-05-31,0.0,05-2021
2009-06-30,0.0,05-2021
2009-07-31,0.0,05-2021
2009-08-31,900.0,05-2021
2009-09-30,0.0,05-2021
2009-10-31,646.68,05-2021
2009-11-30,351.1,05-2021
2009-12-31,0.0,05-2021
2010-01-31,3007.06,05-2021
2010-02-28,0.0,05-2021
2010-03-31,0.0,05-2021
2010-04-30,1027.72,05-2021
2010-05-31,0.0,05-2021
2010-06-30,32.25,05-2021
2010-07-31,0.0,05-2021
2010-08-31,0.0,05-2021
2010-09-30,174.03,05-2021
2010-10-31,236.87,05-2021
2010-11-30,80.1,05-2021
2010-12-31,119.68,05-2021
2011-01-31,0.0,05-2021
2011-02-28,4091.58,05-2021
2011-03-31,0.0,05-2021
2011-04-30,247.79999999999998,05-2021
2011-05-31,40.94,05-2021
2011-06-30,56.96,05-2021
2011-07-31,0.0,05-2021
2011-08-31,2701.76,05-2021
2011-09-30,19.15,05-2021
2011-10-31,44.5,05-2021
2011-11-30,65.95,05-2021
2011-12-31,571.4300000000001,05-2021
2012-01-31,789.3199999999999,05-2021
2012-02-29,0.0,05-2021
2012-03-31,173.8,05-2021
2012-04-30,403.9,05-2021
2012-05-31,195.47,05-2021
2012-06-30,767.97,05-2021
2012-07-31,172.0,05-2021
2012-08-31,442.2,05-2021
2012-09-30,1475.9,05-2021
2012-10-31,208.45,05-2021
2012-11-30,763.3,05-2021
2012-12-31,617.48,05-2021
2013-01-31,321.98,05-2021
2013-02-28,266.25,05-2021
2013-03-31,334.06,05-2021
2013-04-30,3312.8299999999995,05-2021
2013-05-31,618.26,05-2021
2013-06-30,75.55,05-2021
2013-07-31,941.51,05-2021
2013-08-31,143.57,05-2021
2013-09-30,402.0,05-2021
2013-10-31,426.86,05-2021
2013-11-30,323.75,05-2021
2013-12-31,393.28,05-2021
2014-01-31,334.96,05-2021
2014-02-28,519.13,05-2021
2014-03-31,622.11,05-2021
2014-04-30,6353.959999999999,05-2021
2014-05-31,191.55,05-2021
2014-06-30,587.65,05-2021
2014-07-31,146.0,05-2021
2014-08-31,268.0,05-2021
2014-09-30,146.0,05-2021
2014-10-31,0.0,05-2021
2014-11-30,633.0,05-2021
2014-12-31,918.92,05-2021
2015-01-31,0.0,05-2021
2015-02-28,1692.26,05-2021
2015-03-31,0.0,05-2021
2015-04-30,640.88,05-2021
2015-05-31,2814.56,05-2021
2015-06-30,0.0,05-2021
2015-07-31,0.0,05-2021
2015-08-31,2893.7599999999998,05-2021
2015-09-30,68.28,05-2021
2015-10-31,0.0,05-2021
2015-11-30,894.35,05-2021
2015-12-31,1353.46,05-2021
2016-01-31,1296.68,05-2021
2016-02-29,1754.7,05-2021
2016-03-31,137.39,05-2021
2016-04-30,0.0,05-2021
2016-05-31,562.1800000000001,05-2021
2016-06-30,911.56,05-2021
2016-07-31,303.14,05-2021
2016-08-31,3876.27,05-2021
2016-09-30,1442.6399999999999,05-2021
2016-10-31,708.3900000000001,05-2021
2016-11-30,692.7,05-2021
2016-12-31,1218.72,05-2021
2017-01-31,766.12,05-2021
2017-02-28,270.6,05-2021
2017-03-31,329.67,05-2021
2017-04-30,318.22,05-2021
2017-05-31,0.0,05-2021
2017-06-30,211.64,05-2021
2017-07-31,440.0,05-2021
2017-08-31,77.63,05-2021
2017-09-30,641.3599999999999,05-2021
2017-10-31,797.36,05-2021
2017-11-30,283.0,05-2021
2017-12-31,368.33,05-2021
2018-01-31,334.48,05-2021
2018-02-28,0.0,05-2021
2018-03-31,1726.16,05-2021
2018-04-30,1197.01,05-2021
2018-05-31,1155.03,05-2021
2018-06-30,285.0,05-2021
